,Open,Close*,Previous Day Close,S&P Open,Nikkei Close
7390,2201.3,2176.9,2156.6,332.36,26786.72
7391,2237.4,2222.1,2176.9,340.06,27549.44
7392,2234.0,2239.3,2222.1,339.39,28112.12
7393,2224.0,2234.0,2239.3,338.84,26672.53
7394,2220.5,2219.5,2234.0,335.39,26176.43
7395,2244.9,2233.8,2219.5,339.9,27329.55
7396,2239.7,2244.9,2233.8,338.35,27615.73
7397,2235.8,2237.5,2244.9,334.83,28509.14
7398,2224.2,2235.8,2237.5,334.43,27653.07
7399,2253.1,2220.2,2235.8,344.86,28599.53
7400,2304.5,2284.6,2220.2,351.48,29515.76
7401,2339.0,2304.5,2284.6,355.52,30245.18
7402,2329.3,2339.0,2304.5,356.15,30837.99
7403,2325.2,2326.2,2339.0,355.55,31035.66
7404,2322.4,2316.5,2326.2,353.44,30442.95
7405,2339.9,2330.1,2316.5,355.9,30863.48
7406,2364.7,2344.1,2330.1,357.09,31369.75
7407,2363.1,2364.7,2344.1,355.79,31701.27
7408,2359.7,2360.9,2364.7,355.31,31702.46
7409,2400.1,2359.7,2360.9,361.61,31894.79
7410,2387.3,2400.1,2359.7,365.32,32421.52
7411,2402.0,2387.3,2400.1,364.22,33055.62
7412,2415.0,2402.0,2387.3,367.52,33048.11
7413,2407.6,2415.0,2402.0,368.95,33172.28
7414,2388.4,2406.5,2415.0,367.31,33021.73
7415,2370.5,2382.2,2406.5,365.45,32644.37
7416,2370.2,2370.5,2382.2,361.23,32575.32
7417,2327.5,2360.5,2370.5,356.49,32294.18
7418,2333.2,2327.5,2360.5,359.52,32152.43
7419,2340.0,2337.5,2327.5,358.42,32538.28
7420,2331.4,2340.0,2337.5,355.69,32445.12
7421,2352.2,2331.4,2340.0,360.16,32351.67
7422,2372.0,2371.7,2355.5,359.54,32414.6
7423,2374.6,2372.0,2371.7,358.02,32160.23
7424,2355.7,2374.6,2372.0,357.64,31940.24
7425,2373.5,2355.7,2374.6,355.16,32106.19
7426,2394.1,2373.5,2355.7,352.06,32312.75
7427,2399.5,2399.8,2373.5,352.32,31571.77
7428,2378.5,2398.5,2399.8,355.42,31124.19
7429,2370.3,2378.5,2398.5,360.52,31694.57
7430,2371.2,2370.3,2378.5,359.1,32087.27
7431,2369.7,2371.2,2370.3,358.47,32087.76
7432,2370.5,2369.7,2371.2,356.88,32040.38
7433,2392.3,2370.5,2369.7,362.91,32376.8
7434,2403.0,2392.3,2370.5,362.89,32538.4
7435,2405.4,2403.0,2392.3,364.9,32668.11
7436,2390.1,2405.4,2403.0,366.25,32371.77
7437,2367.3,2370.7,2405.4,361.63,32322.31
7438,2356.4,2348.8,2370.7,358.71,32540.18
7439,2378.4,2366.6,2348.8,363.15,32993.29
7440,2358.5,2378.4,2366.6,365.92,33192.5
7441,2367.4,2358.5,2378.4,366.64,32953.5
7442,2379.0,2380.1,2358.5,367.4,32921.62
7443,2376.4,2379.0,2380.1,363.16,32925.37
7444,2345.1,2371.4,2379.0,361.26,32891.12
7445,2346.2,2345.1,2371.4,360.86,33130.8
7446,2327.4,2346.2,2345.1,360.65,32926.26
7447,2265.6,2295.6,2346.2,354.58,32817.67
7448,2276.3,2265.6,2265.6,358.41,32793.88
7449,2287.4,2277.1,2265.6,359.29,32311.75
7450,2311.3,2287.4,2277.1,358.43,32176.51
7451,2293.3,2311.3,2287.4,358.0,31938.3
7452,2269.1,2282.1,2311.3,354.64,31765.05
7453,2284.4,2269.1,2282.1,354.47,32013.72
7454,2227.7,2284.4,2269.1,354.0,32061.6
7455,2213.2,2222.1,2284.4,354.27,31967.62
7456,2214.5,2212.2,2222.1,354.75,31997.04
7457,2202.0,2214.5,2212.2,352.0,32042.65
7458,2157.0,2175.9,2214.5,343.82,31512.14
7459,2162.7,2157.0,2175.9,342.87,30980.26
7460,2179.7,2162.7,2157.0,342.01,30945.61
7461,2173.3,2182.0,2162.7,340.53,30970.58
7462,2162.2,2162.2,2182.0,338.39,30956.27
7465,2121.7,2137.6,2134.9,332.25,30173.64
7466,2111.4,2117.9,2137.6,330.8,29689.83
7468,2133.6,2106.6,2103.4,332.92,29584.8
7469,2143.1,2133.6,2106.6,332.03,29424.58
7470,2159.9,2143.1,2133.6,330.36,29564.36
7471,2159.2,2159.9,2143.1,331.05,29501.38
7472,2185.1,2159.2,2159.9,335.12,29679.07
7473,2184.8,2187.1,2159.2,338.09,29835.44
7474,2194.9,2184.7,2187.1,340.72,29945.41
7475,2214.5,2205.9,2184.7,344.68,29249.06
7476,2222.1,2214.5,2205.9,344.74,28461.6
7477,2222.1,2222.1,2214.5,344.34,28463.18
7478,2215.5,2222.1,2222.1,341.92,29623.2
7479,2217.5,2215.5,2222.1,342.07,29440.28
7480,2221.0,2217.5,2215.5,341.37,29624.68
7481,2221.1,2227.7,2217.5,340.08,30397.93
7482,2239.5,2221.1,2227.7,340.73,29278.78
7483,2231.6,2239.5,2221.1,341.09,28249.06
7484,2240.7,2231.6,2239.5,343.64,28442.94
7485,2221.6,2240.7,2231.6,338.7,28759.72
7486,2245.0,2221.6,2240.7,339.94,28002.07
7487,2263.0,2247.9,2221.6,340.79,29980.45
7488,2275.0,2263.0,2247.9,342.0,31026.16
7489,2270.8,2275.0,2263.0,341.5,31263.57
7490,2295.6,2266.2,2275.0,337.63,31825.96
7491,2286.3,2298.2,2266.2,337.22,31840.49
7492,2264.1,2283.9,2298.2,335.69,30372.16
7493,2250.3,2258.9,2283.9,339.74,29843.34
7495,2244.8,2259.7,2250.3,343.53,30807.19
7496,2261.1,2238.0,2259.7,341.91,31263.24
7497,2238.8,2263.9,2238.0,338.07,32616.44
7498,2227.9,2234.9,2263.9,336.87,32671.64
7499,2224.5,2226.1,2234.9,336.0,32352.13
7500,2222.8,2224.5,2226.1,338.67,32620.57
7501,2229.1,2222.8,2224.5,337.93,33368.23
7502,2250.0,2234.3,2222.8,340.12,33993.12
7503,2240.8,2250.0,2234.3,336.95,33690.89
7504,2219.1,2230.3,2250.0,337.93,33362.34
7505,2230.5,2216.0,2230.3,333.74,33791.08
7506,2238.8,2230.5,2216.0,335.54,33845.2
7507,2240.6,2254.8,2230.5,332.74,34057.56
7508,2246.2,2238.4,2254.8,331.89,33829.58
7509,2254.8,2255.4,2238.4,330.26,34591.99
7510,2249.3,2254.8,2255.4,328.68,33897.95
7511,2223.7,2249.3,2254.8,324.16,33321.87
7512,2248.4,2223.7,2249.3,325.7,34890.97
7513,2259.7,2269.2,2223.7,327.67,35826.84
7514,2261.7,2259.7,2269.2,327.91,35734.33
7515,2290.8,2277.0,2259.7,332.72,36895.52
7516,2319.6,2325.9,2297.1,334.89,37460.32
7517,2298.3,2313.8,2325.9,332.01,37471.99
7518,2297.6,2298.3,2313.8,331.02,37155.89
7519,2286.9,2293.2,2298.3,330.08,37107.03
7521,2323.9,2313.6,2286.9,333.02,37288.14
7522,2321.0,2331.0,2313.6,333.75,37516.24
7523,2320.6,2307.4,2331.0,329.66,37301.87
7524,2345.4,2321.1,2307.4,331.85,37666.83
7525,2353.7,2348.4,2321.1,330.92,37631.41
7526,2345.8,2355.1,2348.4,328.79,37650.15
7527,2343.6,2345.8,2355.1,329.08,37206.42
7528,2322.0,2337.3,2345.8,322.98,37188.95
7529,2328.8,2322.0,2337.3,325.2,37215.67
7530,2317.5,2328.8,2322.0,325.8,37173.7
7531,2297.5,2314.5,2328.8,326.09,36874.07
7532,2288.7,2289.9,2314.5,330.26,36969.11
7533,2278.8,2278.6,2289.9,331.61,36778.98
7534,2297.1,2291.1,2278.6,330.38,37378.02
7535,2335.0,2297.1,2291.1,339.14,37257.01
7536,2336.9,2335.0,2297.1,338.19,36836.54
7537,2358.0,2336.9,2335.0,337.4,36729.46
7538,2355.5,2373.9,2336.9,340.77,36821.14
7539,2366.2,2349.1,2373.9,337.0,36850.36
7541,2402.9,2380.1,2366.2,348.53,37516.77
7542,2412.6,2417.9,2380.1,347.31,38170.13
7543,2425.2,2412.6,2417.9,349.62,37696.51
7544,2431.3,2436.3,2412.6,353.83,37951.46
7545,2444.5,2431.3,2436.3,352.2,38294.96
7546,2448.7,2444.5,2431.3,355.67,38274.76
7547,2463.7,2451.6,2444.5,358.76,38712.88
7551,2396.2,2398.8,2422.7,348.8,38876.94
7552,2368.7,2395.8,2398.8,346.84,38801.63
7553,2362.0,2362.0,2395.8,347.42,38681.31
7555,2360.7,2353.0,2362.0,342.84,38215.48
7556,2348.5,2360.7,2353.0,342.5,38512.0
7557,2357.2,2342.1,2360.7,343.69,38439.1
7558,2344.7,2358.5,2342.1,350.14,38586.18
7559,2358.5,2344.7,2358.5,350.97,38271.04
7560,2386.2,2367.0,2344.7,352.74,38180.7
7561,2370.3,2386.2,2367.0,351.7,38062.42
7562,2355.0,2363.5,2386.2,348.56,37803.53
7563,2359.3,2351.4,2363.5,348.68,37752.67
7564,2346.7,2363.5,2351.4,347.6,37724.06
7565,2353.7,2346.7,2363.5,348.55,37858.11
7566,2327.5,2353.7,2346.7,349.58,37654.29
7567,2303.4,2327.5,2353.7,351.41,37494.17
7568,2311.1,2303.4,2327.5,350.63,37303.87
7569,2296.2,2311.1,2303.4,346.01,37132.68
7570,2255.6,2276.8,2311.1,343.6,37268.79
7571,2245.0,2255.6,2276.8,345.77,37021.46
7572,2229.7,2242.0,2255.6,345.61,36985.3
7573,2222.4,2224.3,2242.0,343.98,36881.53
7574,2220.5,2222.4,2224.3,341.92,36484.47
7575,2186.8,2192.3,2220.5,339.59,36286.92
7576,2183.1,2185.1,2192.3,339.35,36059.87
7577,2220.3,2183.1,2185.1,341.61,35893.58
7578,2212.5,2221.4,2183.1,340.58,35963.74
7579,2203.4,2209.8,2221.4,340.54,35876.34
7580,2208.5,2203.4,2209.8,338.0,35852.23
7581,2213.2,2214.7,2203.4,339.55,35768.64
7582,2216.7,2213.2,2214.7,339.08,35750.12
7583,2201.7,2216.7,2213.2,336.57,35663.2
7584,2203.8,2201.7,2216.7,338.15,35657.42
7585,2193.8,2203.8,2201.7,334.81,35595.59
7586,2169.6,2178.2,2203.8,332.61,35270.46
7587,2173.1,2169.6,2178.2,337.61,35434.0
7589,2160.1,2154.1,2173.1,341.2,35494.86
7590,2142.6,2160.1,2154.1,340.36,35564.43
7591,2120.5,2142.6,2160.1,335.08,35549.44
7592,2101.2,2112.2,2142.6,335.06,35417.44
7593,2099.3,2082.1,2112.2,337.93,35527.29
7594,2160.8,2129.4,2082.1,342.5,35678.49
7595,2149.3,2161.9,2129.4,343.7,35442.4
7596,2189.7,2149.3,2161.9,344.83,35526.55
7597,2179.5,2189.7,2149.3,347.11,35585.52
7598,2189.0,2179.1,2189.7,347.04,35486.38
7599,2170.1,2189.3,2179.1,341.76,35374.22
7600,2135.5,2170.1,2189.3,341.16,35107.56
7601,2163.4,2135.5,2170.1,342.84,34996.08
7602,2163.4,2163.4,2135.5,333.65,34468.69
7603,2237.8,2233.9,2163.4,355.39,35116.02
7604,2224.0,2237.8,2233.9,356.99,34795.05
7605,2218.8,2218.8,2237.8,359.13,35240.07
7607,2265.2,2247.0,2218.8,358.76,35376.35
7608,2278.0,2277.5,2247.0,356.97,35209.35
7609,2312.1,2281.6,2277.5,356.94,35522.99
7610,2318.6,2312.1,2281.6,354.71,35382.8
7611,2298.2,2318.6,2312.1,350.87,35366.37
7612,2289.3,2289.2,2318.6,349.15,35622.97
7613,2291.7,2299.4,2289.2,348.6,35636.76
7614,2323.1,2291.7,2299.4,345.1,35689.98
7615,2335.2,2331.2,2291.7,344.33,35370.57
7616,2359.6,2336.1,2331.2,344.23,35444.82
7617,2365.6,2359.6,2336.1,347.05,34960.71
7618,2380.9,2370.2,2359.6,345.7,34771.79
7619,2369.8,2380.9,2370.2,346.47,34745.02
7620,2366.3,2369.8,2380.9,346.55,34470.58
7621,2373.8,2361.5,2369.8,346.73,34471.07
7622,2366.5,2373.8,2361.5,345.06,34472.54
7624,2399.8,2382.0,2366.5,345.46,34401.88
7625,2397.6,2401.5,2382.0,348.7,34286.94
7626,2399.0,2397.6,2401.5,347.66,34332.88
7627,2423.9,2400.6,2397.6,348.76,34113.66
7628,2423.0,2423.9,2400.6,348.35,34115.81
7629,2397.7,2415.9,2423.9,349.24,34152.56
7630,2426.0,2390.8,2415.9,352.56,34271.31
7631,2419.2,2426.0,2390.8,353.73,34441.95
7632,2392.1,2407.5,2419.2,351.45,34348.22
7633,2384.6,2387.9,2407.5,350.65,34431.2
7634,2380.8,2381.3,2387.9,349.84,34471.66
7635,2394.4,2380.8,2381.3,352.09,34687.65
7636,2397.4,2397.4,2380.8,350.52,34607.41
7637,2393.1,2397.4,2397.4,351.52,34739.93
7638,2387.5,2393.1,2397.4,344.7,34786.55
7639,2370.8,2382.4,2393.1,341.19,34893.28
7640,2374.7,2370.8,2382.4,340.67,35114.35
7641,2375.1,2374.7,2370.8,346.03,35140.83
7642,2363.3,2375.1,2374.7,344.45,35063.14
7643,2356.8,2360.0,2375.1,345.66,35090.11
7644,2329.6,2345.8,2360.0,344.71,35084.15
7645,2325.9,2326.2,2345.8,343.06,34810.69
7646,2327.5,2325.9,2326.2,344.71,34671.62
7647,2347.3,2354.2,2325.9,348.28,34712.96
7648,2360.4,2347.3,2354.2,346.94,34719.8
7649,2348.1,2360.4,2347.3,349.3,34859.27
7650,2347.7,2348.1,2360.4,349.41,34759.48
7651,2328.1,2341.5,2348.1,343.92,34630.38
7652,2315.9,2327.5,2341.5,344.74,34741.99
7653,2307.8,2306.3,2327.5,344.34,34779.81
7654,2292.3,2307.8,2306.3,343.75,34899.34
7655,2297.0,2292.3,2307.8,346.08,34898.46
7656,2306.0,2297.0,2292.3,342.13,34953.87
7657,2286.2,2306.0,2297.0,341.94,34705.63
7658,2274.2,2283.7,2306.0,338.05,34785.28
7659,2265.5,2264.5,2283.7,333.88,34515.83
7660,2259.1,2269.4,2264.5,333.67,34538.9
7661,2279.1,2259.1,2269.4,335.9,34093.33
7662,2283.2,2283.0,2259.1,333.5,33899.43
7663,2292.5,2292.3,2283.0,335.74,33664.87
7664,2273.1,2292.5,2292.3,331.37,33557.17
7665,2274.9,2273.1,2292.5,332.42,33343.73
7666,2274.6,2274.9,2273.1,331.78,33456.22
7667,2270.0,2273.7,2274.9,329.96,33574.77
7668,2256.7,2258.0,2273.7,329.81,33631.16
7669,2251.6,2256.7,2258.0,328.78,33701.52
7670,2195.2,2250.9,2256.7,327.07,33746.77
7671,2189.4,2195.2,2250.9,324.93,33676.02
7672,2161.8,2189.1,2195.2,321.55,33703.97
7673,2162.9,2161.2,2189.1,320.64,33423.48
7674,2174.4,2162.9,2161.2,319.23,33309.71
7675,2151.7,2165.6,2174.4,317.98,33236.42
7676,2170.3,2151.0,2165.6,319.67,32948.69
7677,2201.5,2182.0,2151.0,325.81,32956.31
7678,2206.4,2209.4,2182.0,328.44,33245.6
7679,2179.6,2206.4,2209.4,326.6,33469.21
7680,2167.6,2179.6,2206.4,328.0,33625.82
7681,2180.0,2167.5,2179.6,322.32,33530.71
7682,2172.2,2180.0,2167.5,320.48,33324.97
7683,2168.8,2172.2,2180.0,321.25,33345.28
7684,2164.6,2164.8,2172.2,321.89,33233.47
7685,2143.9,2154.7,2164.8,321.35,33013.18
7686,2129.6,2143.9,2154.7,319.96,33055.17
7687,2133.6,2129.6,2143.9,323.83,32913.09
7688,2123.0,2133.6,2129.6,323.91,33402.99
7689,2138.3,2123.0,2133.6,326.24,33213.55
7690,2142.1,2138.3,2123.0,326.69,33398.01
7691,2143.4,2142.1,2138.3,326.75,33639.98
7692,2130.3,2143.4,2142.1,326.95,33718.29
7693,2107.4,2117.9,2143.4,324.24,33626.89
7694,2088.5,2107.4,2117.9,322.03,33452.01
7695,2089.1,2088.5,2107.4,325.52,33457.08
7696,2102.7,2102.6,2088.5,321.97,33667.42
7697,2114.4,2103.4,2102.6,320.51,33981.35
7698,2114.8,2114.4,2103.4,319.05,34266.75
7699,2139.7,2130.0,2114.4,321.59,34076.89
7700,2137.6,2140.3,2140.3,319.17,34191.62
7701,2132.7,2136.6,2140.3,319.14,34005.39
7702,2133.7,2132.7,2136.6,318.32,33851.82
7703,2162.5,2151.6,2132.7,321.98,33816.61
7704,2204.7,2169.0,2151.6,321.24,34067.86
7705,2180.5,2204.7,2169.0,317.97,34001.96
7706,2158.6,2177.3,2204.7,317.48,33856.33
7707,2142.2,2155.8,2177.3,315.28,33992.45
7708,2147.7,2136.7,2155.8,316.16,33926.45
7709,2145.2,2149.9,2136.7,313.84,33716.29
7710,2114.0,2135.7,2149.9,306.95,33866.33
7711,2117.0,2110.6,2135.7,305.8,34081.49
7712,2123.1,2117.0,2110.6,305.19,33992.35
7713,2124.3,2125.1,2117.0,306.0,34031.87
7714,2132.5,2119.6,2125.1,307.61,34135.24
7718,2114.8,2103.1,2105.7,309.13,33954.99
7719,2118.0,2118.0,2103.1,309.64,33793.17
7720,2116.2,2118.0,2118.0,309.58,33713.35
7721,2094.0,2115.7,2118.0,306.93,33500.83
7722,2072.2,2093.4,2115.7,306.78,33434.93
7723,2062.6,2071.2,2093.4,308.69,33244.78
7724,2061.8,2062.0,2071.2,309.61,32805.92
7725,2064.4,2061.0,2062.0,306.19,33029.81
7726,2087.0,2064.4,2061.0,307.15,33185.15
7727,2081.4,2087.0,2064.4,306.02,33363.83
7728,2055.4,2074.4,2087.0,301.72,33321.66
7729,2053.6,2054.7,2074.4,301.36,33308.33
7730,2028.7,2053.6,2054.7,296.4,33150.44
7731,2031.4,2028.7,2053.6,298.99,33063.94
7732,2032.5,2033.0,2028.7,298.49,33256.45
7733,2025.0,2031.3,2033.0,297.11,33249.58
7734,2045.7,2025.0,2031.3,297.16,32999.02
7735,2045.9,2045.7,2025.0,295.29,33185.05
7736,2078.2,2052.5,2045.7,296.22,32995.78
7737,2079.3,2078.2,2052.5,295.31,33360.79
7738,2082.4,2082.8,2078.2,296.4,33312.25
7739,2075.0,2079.6,2082.8,294.87,33042.07
7740,2055.4,2075.0,2079.6,292.52,32838.68
7741,2070.6,2049.4,2075.0,292.35,32826.13
7742,2070.5,2071.7,2049.4,291.59,32737.28
7743,2069.2,2070.5,2071.7,290.57,32306.36
7744,2057.0,2057.0,2070.5,288.98,31512.4
7745,2048.6,2057.0,2057.0,290.49,31588.66
7746,2072.2,2048.6,2057.0,291.33,31443.24
7748,2073.1,2053.6,2072.2,292.69,31654.8
7749,2105.3,2073.1,2053.6,299.44,32021.01
7750,2121.2,2112.6,2073.1,296.67,32098.24
7751,2124.6,2121.2,2112.6,295.14,32100.48
7752,2107.9,2125.4,2121.2,295.32,31724.35
7753,2085.2,2103.0,2125.4,292.88,31552.96
7754,2079.3,2085.2,2103.0,293.93,31701.78
7755,2077.7,2075.9,2085.2,294.08,31656.45
7756,2083.5,2083.3,2075.9,293.87,31837.66
7757,2082.2,2083.5,2083.3,294.81,31937.94
7758,2065.6,2072.8,2083.5,291.2,31876.86
7759,2051.8,2059.2,2072.8,289.94,32000.1
7760,2021.3,2039.7,2059.2,287.11,32073.73
7761,2014.3,2021.3,2039.7,288.86,31964.3
7762,1997.3,2002.4,2021.3,287.82,31985.6
7763,1997.0,1996.7,2002.4,287.13,32285.77
7765,2030.4,2016.6,2019.5,290.91,32452.49
7766,2056.6,2033.7,2016.6,295.98,32311.93
7767,2065.8,2061.0,2033.7,296.76,31980.08
7768,2033.8,2042.9,2065.8,294.81,32173.39
7769,2047.5,2033.8,2042.9,294.24,32083.58
7770,2049.1,2047.5,2033.8,291.81,32149.48
7771,2032.7,2049.1,2047.5,292.54,31982.89
7772,2037.3,2032.7,2049.1,292.02,31985.32
7773,2060.7,2056.1,2032.7,296.06,32131.99
7774,2096.2,2079.1,2056.1,298.65,32078.43
7775,2088.9,2096.2,2079.1,299.62,32065.12
7776,2044.3,2072.8,2096.2,296.04,31880.65
7777,2069.9,2044.3,2072.8,296.97,31828.75
7778,2047.2,2069.9,2044.3,296.84,31685.78
7779,2039.7,2043.4,2069.9,297.09,31498.3
7780,2051.8,2039.7,2043.4,297.47,31360.68
7781,2044.2,2051.8,2039.7,294.99,31581.3
7782,2015.3,2042.9,2051.8,293.82,31567.5
7783,1965.3,2005.9,2042.9,291.69,31646.13
7784,1939.0,1959.8,2005.9,289.14,31511.81
7785,1941.1,1939.0,1959.8,288.49,31567.79
7786,1924.7,1941.1,1939.0,284.5,31557.68
7787,1917.5,1924.7,1941.1,287.85,31332.88
7788,1910.8,1917.5,1924.7,286.9,31170.38
7789,1904.5,1910.8,1917.5,286.53,31311.4
7790,1871.7,1892.1,1910.8,283.55,31354.55
7791,1871.2,1867.7,1892.1,284.14,31227.52
7793,1853.5,1862.1,1871.8,283.17,31298.38
7794,1834.1,1850.9,1862.1,282.01,31143.45
7795,1835.2,1834.1,1850.9,280.38,31143.45
7796,1831.5,1836.0,1834.1,280.98,31006.51
7797,1826.5,1831.5,1836.0,280.67,30678.39
7798,1799.5,1811.3,1831.5,280.01,30209.54
7799,1797.6,1799.5,1811.3,279.43,30183.79
7800,1785.3,1793.0,1799.5,275.31,30243.66
7804,1774.3,1787.7,1803.4,276.83,30159.0
7805,1774.0,1774.0,1787.7,277.87,30050.93
7806,1768.7,1774.0,1774.0,276.87,29686.26
7807,1772.6,1768.7,1774.0,277.38,29774.61
7808,1776.9,1772.6,1768.7,277.47,29698.19
7809,1771.7,1777.4,1772.6,278.91,29567.94
7810,1773.7,1770.5,1777.4,276.29,29470.08
7811,1769.9,1773.7,1770.5,274.28,29536.71
7812,1756.1,1763.2,1773.7,275.32,29705.75
7813,1752.6,1756.1,1763.2,276.31,29754.73
7814,1747.9,1752.6,1756.1,276.52,29597.81
7815,1748.2,1747.9,1752.6,277.03,29672.29
7816,1757.9,1750.3,1747.9,276.57,29793.42
7817,1768.6,1757.9,1750.3,278.13,29758.9
7818,1767.4,1771.7,1757.9,277.59,30050.82
7819,1761.6,1767.4,1771.7,274.93,29669.38
7820,1765.0,1761.6,1767.4,274.93,29614.68
7821,1776.5,1765.0,1761.6,272.49,29532.25
7822,1787.2,1778.7,1765.0,273.68,29541.46
7823,1792.4,1792.4,1778.7,270.91,29578.9
7824,1785.0,1786.9,1792.4,268.6,29318.3
7825,1792.1,1781.5,1786.9,267.22,28983.32
7826,1833.1,1794.7,1781.5,268.99,29406.65
7827,1830.3,1837.1,1833.1,267.22,29430.0
7828,1813.3,1821.3,1837.1,266.19,29430.12
7829,1823.4,1811.1,1821.3,266.35,29284.26
7830,1823.6,1823.4,1811.1,264.6,29180.2
7831,1807.3,1823.6,1823.4,264.61,29076.81
7832,1806.0,1807.3,1823.6,268.41,28996.12
7833,1798.5,1802.3,1807.3,267.73,28829.41
7834,1800.2,1794.3,1802.3,267.93,28520.9
7835,1823.2,1802.7,1794.3,273.65,28489.57
7836,1825.7,1823.2,1802.7,273.32,28166.42
7837,1832.0,1825.7,1823.2,275.14,28212.78
7838,1827.2,1840.6,1825.7,273.95,28007.27
7839,1827.3,1819.7,1840.6,276.3,27866.36
7840,1837.6,1834.3,1819.7,279.11,27953.25
7842,1851.5,1843.2,1837.6,279.07,27985.26
7843,1853.1,1857.8,1843.2,278.97,28013.67
7844,1858.4,1852.4,1857.8,278.54,27982.54
7845,1852.1,1858.4,1852.4,277.29,27741.34
7846,1850.7,1852.1,1858.4,281.35,27722.92
7847,1849.8,1850.7,1852.1,282.37,27620.6
7848,1848.4,1846.8,1850.7,282.28,27421.49
7849,1856.5,1848.4,1846.8,283.63,27281.54
7850,1864.3,1859.3,1848.4,282.88,27401.42
7851,1862.5,1864.3,1859.3,276.97,27390.55
7852,1859.4,1862.5,1864.3,279.4,27293.67
7853,1860.0,1857.0,1862.5,276.43,27141.98
7854,1856.7,1860.0,1857.0,275.48,27268.74
7855,1830.7,1840.6,1860.0,275.27,27306.57
7856,1817.2,1830.7,1840.6,273.95,27273.3
7857,1831.2,1814.3,1830.7,277.91,27409.37
7858,1842.1,1838.3,1814.3,278.15,27469.6
7860,1838.9,1844.7,1844.1,272.38,27258.27
7861,1827.9,1838.9,1844.7,271.87,27172.34
7862,1807.3,1826.3,1838.9,270.63,27405.49
7863,1802.6,1807.3,1826.3,271.37,27501.02
7864,1817.4,1802.6,1807.3,271.89,27545.53
7865,1829.0,1826.5,1802.6,272.55,27923.67
7866,1815.7,1829.0,1826.5,269.09,27700.13
7867,1808.0,1812.5,1829.0,268.22,27752.01
7868,1792.7,1808.0,1812.5,268.89,27499.56
7869,1792.4,1792.7,1808.0,269.77,27333.75
7871,1793.7,1788.7,1792.4,270.19,27428.31
7872,1787.7,1796.8,1788.7,269.76,27712.66
7873,1760.2,1772.1,1796.8,268.83,27548.58
7874,1766.7,1759.9,1772.1,270.64,27901.0
7875,1769.3,1766.7,1759.9,268.13,27866.38
7877,1756.3,1765.1,1769.3,267.5,27805.67
7878,1753.3,1756.3,1765.1,266.45,27794.16
7879,1742.2,1744.6,1756.3,266.85,27756.74
7880,1739.8,1738.4,1744.6,265.88,27647.1
7881,1751.8,1739.8,1738.4,265.87,27740.11
7882,1767.0,1756.1,1739.8,265.62,27504.01
7883,1766.9,1768.0,1756.1,264.42,27320.51
7884,1733.4,1746.9,1764.5,258.35,27116.5
7885,1743.9,1730.5,1746.9,261.52,26934.26
7886,1754.8,1753.6,1730.5,262.51,27365.95
7887,1766.1,1754.8,1753.6,262.33,27511.65
7888,1770.7,1770.7,1754.8,259.68,27379.1
7889,1780.2,1770.7,1770.7,259.18,27565.41
7890,1819.2,1780.2,1770.7,261.1,27870.44
7891,1817.9,1819.2,1780.2,257.16,27799.67
7892,1821.3,1817.9,1819.2,256.99,27919.95
7893,1840.6,1832.3,1817.9,260.24,28079.18
7894,1838.2,1844.3,1832.3,261.05,28209.42
7895,1830.9,1833.9,1844.3,260.76,28129.36
7896,1825.3,1830.9,1833.9,260.57,28178.86
7897,1816.8,1825.3,1830.9,258.68,27896.55
7898,1837.1,1816.8,1825.3,262.49,27901.29
7899,1839.6,1843.4,1816.8,262.7,27833.51
7900,1839.9,1835.2,1843.4,261.92,27784.98
7901,1859.1,1839.9,1835.2,266.43,27554.87
7902,1873.4,1862.6,1839.9,270.0,28170.36
7903,1875.9,1876.0,1862.6,271.13,28253.12
7904,1874.1,1875.9,1876.0,271.7,28423.38
7905,1865.1,1869.7,1875.9,273.0,28292.66
7906,1855.5,1865.1,1869.7,272.03,28348.45
7907,1858.1,1855.5,1865.1,272.19,28366.33
7908,1860.5,1862.2,1855.5,272.03,28326.31
7909,1841.3,1853.6,1862.2,266.04,27911.63
7910,1840.8,1841.3,1853.6,262.52,27796.09
7911,1837.7,1840.8,1841.3,265.18,27738.57
7912,1838.5,1837.7,1840.8,264.7,27303.76
7913,1838.9,1838.5,1837.7,263.49,27183.53
7914,1857.0,1844.8,1838.5,266.65,27285.01
7915,1867.2,1864.4,1844.8,269.99,27676.14
7916,1850.6,1867.2,1864.4,268.52,27553.98
7917,1849.3,1844.8,1867.2,270.49,27149.03
7918,1852.1,1849.3,1844.8,271.99,27662.12
7919,1862.2,1861.5,1849.3,270.23,27913.79
7920,1871.3,1863.3,1861.5,269.33,28084.08
7921,1858.5,1871.3,1863.3,267.87,28020.1
7922,1874.5,1858.5,1871.3,270.54,28099.84
7923,1877.2,1876.8,1858.5,270.03,27985.99
7924,1862.9,1877.2,1876.8,271.76,27917.08
7925,1867.3,1855.5,1877.2,272.0,27728.13
7926,1863.2,1870.0,1855.5,275.8,27766.6
7927,1850.8,1854.8,1870.0,271.78,27577.17
7928,1857.6,1858.2,1848.0,273.5,27503.53
7929,1856.9,1857.6,1858.2,271.0,27769.4
7930,1856.9,1855.1,1857.6,272.32,27607.33
7931,1841.5,1856.9,1855.1,269.07,27398.09
7932,1864.7,1841.5,1856.9,273.78,27435.01
